EPA Facility ID,Chemical
100000121209,Propane
100000121209,Butane
100000105511,Chlorine
100000040001,Ammonia (anhydrous)
100000084678,Ammonia (anhydrous)
100000063441,Flammable Mixture
100000039781,Ammonia (anhydrous)
100000234258,Ammonia (anhydrous)
100000086621,Chlorine
100000232385,Propane
100000109839,Chlorine
100000109839,Sulfur dioxide (anhydrous)
100000220619,Ammonia (anhydrous)
100000228121,Ammonia (anhydrous)
100000126259,Chlorine
100000036873,Sulfur dioxide (anhydrous)
100000036873,Chlorine
100000171306,Ammonia (anhydrous)
100000086532,Chlorine
100000064119,Ammonia (anhydrous)
100000141839,Ammonia (anhydrous)
100000124386,Chlorine
100000168365,Ammonia (anhydrous)
100000168365,Bromine
100000168365,Chlorine
100000072681,Flammable Mixture
100000059018,Hydrochloric acid (conc 37% or greater)
100000059018,Ammonia (anhydrous)
100000059018,Bromine
100000059018,Chlorine
100000215956,Methane
100000215956,Propane
100000215956,Pentane
100000215956,Flammable Mixture
100000101347,Ammonia (anhydrous)
100000101347,Bromine
100000101347,Chlorine
100000111425,Bromine
100000111425,Dimethylamine  [Methanamine
100000111425,N-methyl-]
100000111425,Hydrogen
100000111425,Ammonia (anhydrous)
100000111425,Chlorine
100000111425,Methyl mercaptan  [Methanethiol]
100000111425,"Ethylenediamine  [1,2-Ethanediamine]"
100000111425,Sulfur dioxide (anhydrous)
100000111425,Sulfur trioxide
100000111425,Oleum (Fuming Sulfuric acid)  [Sulfuric acid
100000111425,mixture with sulfur trioxide]
100000111425,Propylene  [1-Propene]
100000086033,Chlorine
100000090144,Chlorine
100000088745,Formaldehyde (solution)
100000193168,Chlorine
100000193168,Sulfur dioxide (anhydrous)
100000252219,Ammonia (conc 20% or greater)
100000183393,Ammonia (conc 20% or greater)
100000057341,Butane
100000202014,Chlorine
100000212236,Ammonia (anhydrous)
100000013923,Ammonia (anhydrous)
100000178568,Butane
100000142687,Chlorine
100000142455,Chlorine
100000189119,Ammonia (anhydrous)
100000234285,Ethylene oxide  [Oxirane]
100000075795,Chlorine
100000075946,Chlorine
100000075946,Sulfur dioxide (anhydrous)
100000113352,Chlorine
100000120665,Chlorine
100000087586,Chlorine
100000087345,Chlorine
100000051695,Ammonia (anhydrous)
100000200445,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000194149,Ammonia (anhydrous)
100000255243,Propane
100000052845,Ammonia (anhydrous)
100000243364,Ammonia (anhydrous)
100000225767,Flammable Mixture
100000228808,Butane
100000247128,Ammonia (anhydrous)
100000236363,Ammonia (anhydrous)
100000145817,Chlorine
100000145345,Chlorine
100000145835,Chlorine
100000188619,Propane
100000196977,Butane
100000111899,Carbon disulfide
100000224223,Ammonia (anhydrous)
100000209874,Ammonia (anhydrous)
100000095602,Ammonia (anhydrous)
100000122672,Ammonia (anhydrous)
100000078364,Sulfur dioxide (anhydrous)
100000078364,Chlorine
100000064529,Chlorine
100000019883,Ammonia (anhydrous)
100000037783,Chlorine dioxide  [Chlorine oxide (ClO2)]
100000054415,Ammonia (anhydrous)
100000012194,Chlorine
100000232072,Ammonia (anhydrous)
100000075875,Chlorine
100000052284,Ammonia (anhydrous)
100000199616,Ammonia (anhydrous)
100000052444,Ammonia (anhydrous)
100000140803,Chlorine
100000140803,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000235051,Chlorine
100000235051,Sulfur dioxide (anhydrous)
100000171164,Ammonia (anhydrous)
100000052079,Ammonia (anhydrous)
100000179727,Chlorine
100000147888,Chlorine
100000163609,Ammonia (anhydrous)
100000159838,Ammonia (anhydrous)
100000060104,Ammonia (anhydrous)
100000150873,Chlorine
100000159712,Ammonia (anhydrous)
100000104317,Ammonia (anhydrous)
100000054585,Ammonia (anhydrous)
100000051597,Ammonia (anhydrous)
100000093392,Ammonia (anhydrous)
100000110532,Ammonia (anhydrous)
100000076954,Ammonia (anhydrous)
100000134632,Propane
100000134632,Flammable Mixture
100000075492,Sulfur dioxide (anhydrous)
100000075492,Chlorine
100000118963,Ammonia (anhydrous)
100000235168,Ammonia (anhydrous)
100000075544,Chlorine
100000252335,Isopentane  [Butane
100000252335,2-methyl-]
100000036052,Chlorine
100000030806,Chlorine
100000019464,Ammonia (anhydrous)
100000012023,Ammonia (anhydrous)
100000235088,Ammonia (anhydrous)
100000230038,Flammable Mixture
100000145979,Chlorine
100000145979,Sulfur dioxide (anhydrous)
100000157607,Ammonia (anhydrous)
100000175758,Ammonia (anhydrous)
100000125134,Ammonia (anhydrous)
100000238548,Ammonia (anhydrous)
100000147085,Ammonia (anhydrous)
100000051917,Ammonia (anhydrous)
100000159801,Ammonia (anhydrous)
100000052952,Ammonia (anhydrous)
100000163789,Methane
100000163789,Propane
100000163789,Pentane
100000163789,Flammable Mixture
100000148789,Pentane
100000014003,Ammonia (anhydrous)
100000103611,Flammable Mixture
100000109278,Flammable Mixture
100000064501,Flammable Mixture
100000177266,Flammable Mixture
100000159687,Ammonia (anhydrous)
100000031182,Chlorine
100000174385,Ammonia (anhydrous)
100000051418,Ammonia (anhydrous)
100000120442,Chlorine
100000011943,Ammonia (anhydrous)
100000012247,Ammonia (anhydrous)
100000033171,Chlorine
100000033171,Sulfur dioxide (anhydrous)
100000052202,Ammonia (anhydrous)
100000113888,Chlorine
100000102328,Bromine
100000102328,2-Butene
100000176196,Propane
100000176196,Isobutane  [Propane
100000176196,2-methyl]
100000176196,Flammable Mixture
100000159874,Ammonia (anhydrous)
100000059508,Chlorine
100000059508,Bromine
100000127178,Epichlorohydrin  [Oxirane
100000127178,(chloromethyl)-]
100000172555,Chlorine
100000248305,Propane
100000015805,Ammonia (anhydrous)
100000181723,Ammonia (anhydrous)
100000177701,Ammonia (conc 20% or greater)
100000052168,Ammonia (anhydrous)
100000166722,Ammonia (anhydrous)
100000183099,Ammonia (anhydrous)
100000254306,"Toluene 2,6-diisocyanate  [Benzene"
100000254306,"1,3-diisocyanato-2-methyl-]"
100000254306,"Toluene 2,4-diisocyanate  [Benzene"
100000254306,"2,4-diisocyanato-1-methyl-]"
100000242917,Ammonia (anhydrous)
100000242917,Ammonia (conc 20% or greater)
100000151159,Ammonia (anhydrous)
100000137755,Propane
100000006058,Chlorine
100000106271,Ammonia (anhydrous)
100000132215,Ammonia (anhydrous)
100000149966,Ammonia (anhydrous)
100000169541,Chlorine
100000182802,Ammonia (anhydrous)
100000210693,Ammonia (anhydrous)
100000129283,Hydrochloric acid (conc 37% or greater)
100000129283,Chlorine
100000129283,Ammonia (conc 20% or greater)
100000129283,Acetylene  [Ethyne]
100000129283,Nitric acid (conc 80% or greater)
100000024083,Trichlorosilane  [Silane
100000024083,trichloro-]
100000215885,Hydrochloric acid (conc 37% or greater)
100000215885,Ammonia (conc 20% or greater)
100000241749,Hydrochloric acid (conc 37% or greater)
100000241749,Ammonia (conc 20% or greater)
100000241749,Chlorine
100000241749,Arsine
100000241749,Tetramethylsilane  [Silane
100000241749,tetramethyl-]
100000241749,Dichlorosilane  [Silane
100000241749,dichloro-]
100000215652,Ammonia (anhydrous)
100000215652,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000027687,Chlorine
100000052266,Ammonia (anhydrous)
100000028114,Chlorine
100000150784,Ammonia (anhydrous)
100000175963,Chlorine
100000147799,Chlorine
100000163681,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000190483,Isobutane  [Propane
100000190483,2-methyl]
100000036338,Chlorine
100000170879,Propane
100000033947,Chlorine
100000036276,Chlorine
100000228611,Chlorine
100000101203,Chlorine
100000074929,Chlorine
100000093622,Chlorine
100000251032,Toluene diisocyanate (unspecified isomer)  [Benzene
100000251032,"1,3-diisocyanatomethyl-]"
100000093891,Chlorine
100000170398,Propane
100000084179,Chlorine
100000175446,Ammonia (anhydrous)
100000252442,Ammonia (anhydrous)
100000040939,Chlorine
100000141599,Chlorine
100000048281,Ammonia (anhydrous)
100000246496,Toluene diisocyanate (unspecified isomer)  [Benzene
100000246496,"1,3-diisocyanatomethyl-]"
100000098388,Chlorine
100000173867,Propane
100000173867,Butane
100000239725,Butane
100000249457,Peracetic acid  [Ethaneperoxoic acid]
100000128925,Trichlorosilane  [Silane
100000128925,trichloro-]
100000128925,Methyltrichlorosilane  [Silane
100000128925,trichloromethyl-]
100000128925,Ammonia (anhydrous)
100000128925,Dichlorosilane  [Silane
100000128925,dichloro-]
100000128925,Ammonia (conc 20% or greater)
100000128925,Boron trichloride  [Borane
100000128925,trichloro-]
100000128925,Phosphine
100000106592,Ethylene oxide  [Oxirane]
100000195727,Chlorine
100000252362,Toluene diisocyanate (unspecified isomer)  [Benzene
100000252362,"1,3-diisocyanatomethyl-]"
100000200418,Flammable Mixture
100000034713,Chlorine
100000034795,Chlorine
100000034759,Chlorine
100000200524,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000091223,Propylene oxide  [Oxirane
100000091223,methyl-]
100000091223,Formaldehyde (solution)
100000210087,Ammonia (anhydrous)
100000075198,Ammonia (anhydrous)
100000075198,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000035179,Chlorine
100000055771,Ammonia (anhydrous)
100000219435,Ammonia (anhydrous)
100000175151,Ammonia (anhydrous)
100000126829,Sulfur dioxide (anhydrous)
100000021193,Ammonia (conc 20% or greater)
100000127365,Chlorine
100000254832,Ammonia (anhydrous)
100000196067,Chlorine
100000178103,Chlorine
100000128293,Trichlorosilane  [Silane
100000128293,trichloro-]
100000192338,Ammonia (anhydrous)
100000035357,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000164813,Propylene  [1-Propene]
100000074304,Ammonia (anhydrous)
100000074304,Ammonia (conc 20% or greater)
100000214886,Ammonia (anhydrous)
100000126099,Toluene diisocyanate (unspecified isomer)  [Benzene
100000126099,"1,3-diisocyanatomethyl-]"
100000249956,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000033206,Chlorine
100000043106,Ammonia (anhydrous)
100000064333,Ammonia (anhydrous)
100000064333,Chlorine
100000064333,Sulfur dioxide (anhydrous)
100000212478,Ammonia (anhydrous)
100000149332,Hydrochloric acid (conc 37% or greater)
100000149332,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000149332,Nitric acid (conc 80% or greater)
100000043062,Ammonia (anhydrous)
100000154389,Chlorine
100000085016,Chlorine
100000181956,Ammonia (anhydrous)
100000133526,Ammonia (anhydrous)
100000183516,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000183516,Arsine
100000158517,Ammonia (anhydrous)
100000188968,Ammonia (anhydrous)
100000016993,Ammonia (anhydrous)
100000241945,Acetylene  [Ethyne]
100000212487,Ammonia (anhydrous)
100000233561,Ammonia (anhydrous)
100000233197,Butane
100000176739,Ammonia (conc 20% or greater)
100000251595,Butane
100000159678,Ammonia (anhydrous)
100000223885,Ammonia (anhydrous)
100000033313,Ammonia (anhydrous)
100000187843,Pentane
100000106912,Chlorine
100000252353,Ammonia (conc 20% or greater)
100000252353,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000251407,Hydrogen
100000030334,Chlorine
100000036613,Chlorine
100000036454,Chlorine
100000035204,Chlorine
100000082064,Chlorine
100000054601,Chlorine
100000036908,Acrolein  [2-Propenal]
100000191393,Chlorine
100000147138,Chlorine
100000078275,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000039692,Chlorine
100000253487,Hydrogen fluoride/Hydrofluoric acid (conc 50% or greater) [Hydrofluoric acid]
100000014628,Ammonia (anhydrous)
100000052694,Ammonia (anhydrous)
100000120086,Chlorine
100000014272,Ammonia (anhydrous)
100000150999,Ammonia (anhydrous)
100000150891,Ammonia (anhydrous)
100000154959,Ammonia (anhydrous)
100000153399,Carbon disulfide
100000198966,Isobutane  [Propane
100000198966,2-methyl]
100000058144,Chlorine
100000167954,Chlorine
100000058082,Chlorine
100000196815,Chlorine
100000058652,Chlorine
100000176855,Chlorine
100000057966,Chlorine
100000028999,Chlorine
100000035197,Chlorine
100000053531,Ammonia (anhydrous)
100000053531,Ammonia (conc 20% or greater)
100000195148,Ammonia (anhydrous)
100000075811,Ammonia (anhydrous)
100000003426,Ammonia (anhydrous)
100000054255,Chlorine
100000253325,Hydrogen chloride (anhydrous) [Hydrochloric acid]
100000253325,Fluorine
100000253325,Chlorine
100000253325,Arsine
100000158964,Chlorine
100000070246,Chlorine
100000060079,Ammonia (anhydrous)
100000078033,Chlorine
100000062148,Ammonia (anhydrous)
100000029462,Chlorine
100000189495,Ammonia (anhydrous)
100000110408,Propane
100000110408,Isobutane  [Propane
100000110408,2-methyl]
100000110408,Butane
100000174919,Ammonia (anhydrous)
100000221057,Ammonia (anhydrous)
100000001650,Ammonia (anhydrous)
100000171404,Ammonia (anhydrous)
100000066563,Chlorine
100000193818,Ammonia (anhydrous)
100000222724,Ammonia (anhydrous)
100000177033,Ammonia (anhydrous)
100000035295,Chlorine
100000156877,Ammonia (anhydrous)
100000074153,Ammonia (anhydrous)
100000249377,Butane
100000111933,Chlorine
100000066849,Chlorine
100000117982,Chlorine
100000121245,Chlorine
100000179077,Ammonia (anhydrous)
100000170254,Propane
100000170254,Butane
100000150935,Ammonia (anhydrous)
100000053602,Ammonia (anhydrous)
100000053602,Ammonia (conc 20% or greater)
100000150187,Ammonia (anhydrous)
100000208367,Propane
100000210755,Propane
100000210755,Butane
100000117232,Chlorine
100000105655,Chlorine
100000167197,Ammonia (anhydrous)
100000119114,Chlorine
100000014478,Ammonia (anhydrous)
100000053461,Ammonia (conc 20% or greater)
100000151024,Ammonia (anhydrous)
100000189903,Ammonia (anhydrous)
100000108279,Ammonia (anhydrous)
100000201809,Ammonia (anhydrous)
100000193649,Ammonia (anhydrous)
100000187683,Ammonia (anhydrous)
100000213299,Ammonia (anhydrous)
100000185328,Ammonia (anhydrous)
100000178167,Ammonia (anhydrous)
100000247529,Ammonia (anhydrous)
100000185685,Ammonia (anhydrous)
100000127873,Ammonia (anhydrous)
100000189912,Ammonia (anhydrous)
100000179736,Ammonia (anhydrous)
100000204753,Ammonia (anhydrous)
100000239761,Ammonia (anhydrous)
100000117321,Ammonia (anhydrous)
100000168481,Ammonia (anhydrous)
100000122119,Ammonia (anhydrous)
100000124509,Ammonia (anhydrous)
100000151569,Ammonia (anhydrous)
100000184873,Ammonia (anhydrous)
100000185462,Propane
100000145121,Ammonia (anhydrous)
100000052177,Ammonia (anhydrous)
100000153148,Chlorine
100000153148,Sulfur dioxide (anhydrous)
100000187978,Ammonia (anhydrous)
100000099948,Chlorine
100000133606,Difluoroethane  [Ethane
100000133606,"1,1-difluoro-]"
100000133606,Propane
100000133606,Isobutane  [Propane
100000133606,2-methyl]
100000133606,Butane
100000133606,Methyl ether  [Methane
100000133606,oxybis-]
100000181457,Ammonia (anhydrous)
100000247146,Propane
100000240474,Propane
100000107216,Chlorine
100000156207,Ammonia (anhydrous)
100000099467,Sulfur dioxide (anhydrous)
100000099467,Chlorine
100000106084,Sulfur dioxide (anhydrous)
100000106084,Chlorine
100000128373,Chlorine
100000049949,Ammonia (anhydrous)
100000049752,Ammonia (anhydrous)
100000174802,Ammonia (conc 20% or greater)
100000204708,Ammonia (conc 20% or greater)
100000061728,Chlorine
100000061728,Ammonia (anhydrous)
100000045649,Ammonia (anhydrous)
100000045649,Ammonia (conc 20% or greater)
100000182394,Ammonia (conc 20% or greater)
100000133535,Sulfur dioxide (anhydrous)
100000133535,Chlorine
100000127141,Chlorine
100000106299,Hydrogen
100000093294,Chlorine
100000137611,Hydrogen sulfide
100000137611,Flammable Mixture
100000141492,Ammonia (anhydrous)
100000195914,Ammonia (anhydrous)
100000197404,Ammonia (anhydrous)
100000196913,Ammonia (anhydrous)
100000230127,Ammonia (anhydrous)
100000145112,Ammonia (anhydrous)
100000142543,Chlorine
100000142543,Ammonia (anhydrous)
100000118357,Ammonia (anhydrous)
100000118357,Chlorine
100000198127,Ammonia (anhydrous)
100000028089,Chlorine
100000218445,Propane
100000141786,Ammonia (anhydrous)
100000083571,Chlorine
100000076286,Chlorine
100000083982,Chlorine
100000107252,Sulfur dioxide (anhydrous)
100000107252,Chlorine
100000039674,Chlorine
100000040289,Chlorine
100000077178,Flammable Mixture
100000195638,Flammable Mixture
100000208893,Ammonia (conc 20% or greater)
100000150365,Chlorine
100000239057,Flammable Mixture
100000054059,Chlorine
100000179068,Ammonia (conc 20% or greater)
100000179068,Chlorine
100000173279,Ammonia (anhydrous)
100000054013,Chlorine
100000146219,Flammable Mixture
100000233892,Ammonia (anhydrous)
100000133786,Ammonia (anhydrous)
100000015413,Propane
100000072379,Ammonia (anhydrous)
100000143533,Ammonia (anhydrous)
100000236283,Ammonia (anhydrous)
100000192267,Chlorine
100000192267,Ammonia (anhydrous)
100000187905,Ammonia (anhydrous)
100000208688,Ammonia (conc 20% or greater)
100000208688,Sulfur dioxide (anhydrous)
100000150347,Butane
100000150347,Flammable Mixture
100000091152,Chlorine
100000133447,Ammonia (anhydrous)
100000140251,Ammonia (anhydrous)
100000144621,Ammonia (anhydrous)
100000171681,Ammonia (anhydrous)
100000171681,Flammable Mixture
100000152069,Ammonia (anhydrous)
100000151667,Ammonia (anhydrous)
100000086373,Chlorine
100000105959,Chlorine
